Location_Code,latitude,longitude,time,date,Temp,Avg_Chloro,pDA,tDA,sst,chlor_a,Pn_delicatissima,Pn_seriata,Rrs_346.0,Rrs_348.0,Rrs_351.0,Rrs_353.0,Rrs_356.0,Rrs_358.0,Rrs_361.0,Rrs_363.0,Rrs_366.0,Rrs_368.0,Rrs_371.0,Rrs_373.0,Rrs_375.0,Rrs_378.0,Rrs_380.0,Rrs_383.0,Rrs_385.0,Rrs_388.0,Rrs_390.0,Rrs_393.0,Rrs_395.0,Rrs_398.0,Rrs_400.0,Rrs_403.0,Rrs_405.0,Rrs_408.0,Rrs_410.0,Rrs_413.0,Rrs_415.0,Rrs_418.0,Rrs_420.0,Rrs_422.0,Rrs_425.0,Rrs_427.0,Rrs_430.0,Rrs_432.0,Rrs_435.0,Rrs_437.0,Rrs_440.0,Rrs_442.0,Rrs_445.0,Rrs_447.0,Rrs_450.0,Rrs_452.0,Rrs_455.0,Rrs_457.0,Rrs_460.0,Rrs_462.0,Rrs_465.0,Rrs_467.0,Rrs_470.0,Rrs_472.0,Rrs_475.0,Rrs_477.0,Rrs_480.0,Rrs_482.0,Rrs_485.0,Rrs_487.0,Rrs_490.0,Rrs_492.0,Rrs_495.0,Rrs_497.0,Rrs_500.0,Rrs_502.0,Rrs_505.0,Rrs_507.0,Rrs_510.0,Rrs_512.0,Rrs_515.0,Rrs_517.0,Rrs_520.0,Rrs_522.0,Rrs_525.0,Rrs_527.0,Rrs_530.0,Rrs_532.0,Rrs_535.0,Rrs_537.0,Rrs_540.0,Rrs_542.0,Rrs_545.0,Rrs_547.0,Rrs_550.0,Rrs_553.0,Rrs_555.0,Rrs_558.0,Rrs_560.0,Rrs_563.0,Rrs_565.0,Rrs_568.0,Rrs_570.0,Rrs_573.0,Rrs_575.0,Rrs_578.0,Rrs_580.0,Rrs_583.0,Rrs_586.0,Rrs_588.0,Rrs_613.0,Rrs_615.0,Rrs_618.0,Rrs_620.0,Rrs_623.0,Rrs_625.0,Rrs_627.0,Rrs_630.0,Rrs_632.0,Rrs_635.0,Rrs_637.0,Rrs_640.0,Rrs_641.0,Rrs_642.0,Rrs_643.0,Rrs_645.0,Rrs_646.0,Rrs_647.0,Rrs_648.0,Rrs_650.0,Rrs_651.0,Rrs_652.0,Rrs_653.0,Rrs_655.0,Rrs_656.0,Rrs_657.0,Rrs_658.0,Rrs_660.0,Rrs_661.0,Rrs_662.0,Rrs_663.0,Rrs_665.0,Rrs_666.0,Rrs_667.0,Rrs_668.0,Rrs_670.0,Rrs_671.0,Rrs_672.0,Rrs_673.0,Rrs_675.0,Rrs_676.0,Rrs_677.0,Rrs_678.0,Rrs_679.0,Rrs_681.0,Rrs_682.0,Rrs_683.0,Rrs_684.0,Rrs_686.0,Rrs_687.0,Rrs_688.0,Rrs_689.0,Rrs_691.0,Rrs_692.0,Rrs_693.0,Rrs_694.0,Rrs_696.0,Rrs_697.0,Rrs_698.0,Rrs_699.0,Rrs_701.0,Rrs_702.0,Rrs_703.0,Rrs_704.0,Rrs_706.0,Rrs_707.0,Rrs_708.0,Rrs_709.0,Rrs_711.0,Rrs_712.0,Rrs_713.0,Rrs_714.0,Rrs_717.0,Rrs_719.0
SIO,32.867,-117.257,2025-07-14T19:30:00Z,7/14/25,20.2,5.23,0,,20.70110321044922,0.2590474784374237,30664,1252,0.009748001,0.009730252,0.009677751,0.009509251,0.009456502,0.009505501,0.009421252,0.00938675,0.009248501,0.009047002,0.008904001,0.008999,0.008960001,0.008566501,0.00841875,0.008684,0.0087085,0.008477501,0.008202751,0.008167751,0.008350251,0.008166501,0.007769501,0.007494751,0.007379251,0.007238751,0.007091501,0.006977501,0.006884751,0.006808251,0.006683501,0.006573502,0.006479501,0.006422001,0.006426251,0.006335751,0.006157501,0.006055251,0.005954001,0.005834501,0.005763501,0.005703501,0.005612251,0.005532751,0.005472251,0.005415001,0.00537,0.005321251,0.005268251,0.005186251,0.005118751,0.005064001,0.004997251,0.00494925,0.004913751,0.004869502,0.004848501,0.004816001,0.004705501,0.004602501,0.004501751,0.004390501,0.00428175,0.004159501,0.004014002,0.003844501,0.003651501,0.003477251,0.003368502,0.003318751,0.003266251,0.003195751,0.003143501,0.003096001,0.003025752,0.002955251,0.002889751,0.002815251,0.002742001,0.002658501,0.002570751,0.002485251,0.002401751,0.002316001,0.002246,0.002191001,0.002143751,0.002080001,0.002007501,0.001918751,0.001823002,0.0017285,0.001616251,0.001519751,0.001425252,0.00132475,0.00123125,0.001144501,0.000562751,0.000544,0.000521,0.000493251,0.000479001,0.000467251,0.000461501,0.000457,0.000438752,0.00041825,0.000403751,0.000393251,0.000388251,0.000380751,0.000374751,0.000366001,0.000356001,0.000355751,0.00034675,0.000345251,0.000341501,0.000333251,0.000329751,0.000326001,0.000321001,0.000312501,0.000309001,0.000301752,0.000297501,0.000297501,0.000292751,0.000291251,0.000288501,0.000284501,0.000289001,0.000288251,0.000287251,0.00028625,0.000287751,0.000289751,0.000289001,0.000289751,0.000287751,0.0002845,0.000283001,0.000276501,0.000269001,0.000265751,0.000266751,0.000279501,0.00028825,0.000283001,0.000258001,0.000225501,0.000207751,0.000192001,0.000183251,0.000173501,0.000159751,0.000150751,0.000149751,0.000149751,0.000143501,0.000138751,0.000133251,0.000123,0.000121001,0.000117751,0.00011425,0.000110501,0.000103751,8.925050497055054e-05,5.9750862419605255e-05,5.925120785832405e-05
SIO,32.867,-117.257,2025-07-21T18:56:00Z,7/21/25,20.8,4.6,0,,21.109994888305664,0.6923854351043701,29049,8714,0.003429556,0.003572445,0.00371289,0.003762223,0.003929334,0.004191556,0.00424889,0.004283779,0.004302667,0.004282667,0.004271111,0.004433779,0.004547779,0.004383556,0.004386446,0.004672668,0.004789779,0.004708445,0.004574222,0.00462689,0.004903113,0.004888667,0.004646668,0.004483113,0.00445289,0.004401335,0.004340001,0.004310889,0.004292223,0.004283112,0.00423289,0.004178223,0.004146,0.00414689,0.00420689,0.004168223,0.004049112,0.003999779,0.003958223,0.003914224,0.003907334,0.003894222,0.003853112,0.003826223,0.003818445,0.003808445,0.003823334,0.00383089,0.003828445,0.003808223,0.003807112,0.003812001,0.003806445,0.003817557,0.003818223,0.003797556,0.003817334,0.003821557,0.003750445,0.003696445,0.003645557,0.003584001,0.003533334,0.003483335,0.003397557,0.003266445,0.003091779,0.002927779,0.002835335,0.002810446,0.002789335,0.002763778,0.002751556,0.002733112,0.002693778,0.002654446,0.002618668,0.002576445,0.002535112,0.002480668,0.002412667,0.002332445,0.002250222,0.00217689,0.002126445,0.002086001,0.002052446,0.001992667,0.001929557,0.001865112,0.001786446,0.001685556,0.001565334,0.001441556,0.001307112,0.001171778,0.00105489,0.000971557,0.00035889,0.000341112,0.000331334,0.000317556,0.000317557,0.000315779,0.000315334,0.000312667,0.000302668,0.000288667,0.000281335,0.000277112,0.000274224,0.000270889,0.000270889,0.000277779,0.000282889,0.00028689,0.000281557,0.000275779,0.00026289,0.000251779,0.000246668,0.000237778,0.000235334,0.000227112,0.00021889,0.000207112,0.000196668,0.00018889,0.000182446,0.000179334,0.000178667,0.000176445,0.000180223,0.000181557,0.000181557,0.000184223,0.000188445,0.000192001,0.000192223,0.000195556,0.000196223,0.000197334,0.000196668,0.000192667,0.000188001,0.000186445,0.000180446,0.000180223,0.000177779,0.000178668,0.000180223,0.000174001,0.000169333,0.000155334,0.000146223,0.00014489,0.000145557,0.000149334,0.000149779,0.000150667,0.000146667,0.000144223,0.000143335,0.00013889,0.00013489,0.00013089,0.000126668,0.000124223,0.000122446,0.000118001,7.488909614039585e-05,3.4445274650352076e-05
SIO,32.867,-117.257,2025-07-28T19:15:00Z,7/28/25,21.7,2.28,0,,20.899993896484375,0.6481983661651611,3909,0,0.007121779,0.007099556,0.007090667,0.006991779,0.007016001,0.00714689,0.007103112,0.007092001,0.007058445,0.006920667,0.006834001,0.007001112,0.007019334,0.006750001,0.006651334,0.006861334,0.006941334,0.006804445,0.006633113,0.006639334,0.006838667,0.006782001,0.006503779,0.006289778,0.006201556,0.006112889,0.005992,0.005927334,0.005862223,0.005798668,0.005720445,0.00564689,0.005594223,0.005548001,0.005583112,0.005506445,0.00535489,0.005274001,0.005202889,0.005143335,0.00512089,0.005045778,0.004953779,0.004895779,0.004875334,0.00485689,0.004855779,0.004850445,0.004832889,0.004828001,0.004846668,0.004840001,0.004820668,0.004815557,0.004791779,0.004766223,0.004764223,0.00474089,0.004647335,0.004577334,0.004508668,0.004454446,0.004381779,0.004317778,0.004229556,0.004088668,0.00389689,0.003714001,0.003601334,0.003564445,0.003536668,0.00350289,0.003481778,0.00346289,0.003426223,0.003382889,0.003338445,0.00327889,0.003224223,0.003170889,0.003097556,0.002992446,0.002897779,0.002790001,0.002731779,0.002678445,0.002638445,0.00255889,0.002522223,0.002444001,0.00235289,0.002237112,0.002104445,0.001947334,0.001778001,0.001609334,0.001462668,0.001350223,0.000603112,0.000583778,0.000574889,0.000567779,0.000563778,0.000553557,0.000552223,0.00053289,0.000519112,0.000514001,0.000499112,0.000485779,0.000480001,0.000472001,0.000468668,0.000476668,0.000484001,0.000489334,0.000480001,0.000468889,0.000451334,0.000438223,0.000428223,0.000415779,0.000410668,0.000401334,0.000390001,0.000374667,0.00036,0.000351112,0.000343779,0.000332223,0.000329112,0.000325111,0.000328445,0.000327335,0.00032489,0.000326223,0.000329557,0.000333334,0.000330668,0.000334223,0.000334,0.000333779,0.000325334,0.000321113,0.000319334,0.000312667,0.000306668,0.000308445,0.000307779,0.00031289,0.000313112,0.000293557,0.000280889,0.000261334,0.00024489,0.000245335,0.000246001,0.000248001,0.000245112,0.000245112,0.000236889,0.000234668,0.000230668,0.000226445,0.000220668,0.000212889,0.000204668,0.000201556,0.000194889,0.00018689,0.000121779,6.111172842793167e-05
SIO,32.867,-117.257,2025-08-04T20:14:00Z,8/4/25,18.1,5.37,0,,21.03443717956543,0.6481983661651611,12516,0,0.007121779,0.007099556,0.007090667,0.006991779,0.007016001,0.00714689,0.007103112,0.007092001,0.007058445,0.006920667,0.006834001,0.007001112,0.007019334,0.006750001,0.006651334,0.006861334,0.006941334,0.006804445,0.006633113,0.006639334,0.006838667,0.006782001,0.006503779,0.006289778,0.006201556,0.006112889,0.005992,0.005927334,0.005862223,0.005798668,0.005720445,0.00564689,0.005594223,0.005548001,0.005583112,0.005506445,0.00535489,0.005274001,0.005202889,0.005143335,0.00512089,0.005045778,0.004953779,0.004895779,0.004875334,0.00485689,0.004855779,0.004850445,0.004832889,0.004828001,0.004846668,0.004840001,0.004820668,0.004815557,0.004791779,0.004766223,0.004764223,0.00474089,0.004647335,0.004577334,0.004508668,0.004454446,0.004381779,0.004317778,0.004229556,0.004088668,0.00389689,0.003714001,0.003601334,0.003564445,0.003536668,0.00350289,0.003481778,0.00346289,0.003426223,0.003382889,0.003338445,0.00327889,0.003224223,0.003170889,0.003097556,0.002992446,0.002897779,0.002790001,0.002731779,0.002678445,0.002638445,0.00255889,0.002522223,0.002444001,0.00235289,0.002237112,0.002104445,0.001947334,0.001778001,0.001609334,0.001462668,0.001350223,0.000603112,0.000583778,0.000574889,0.000567779,0.000563778,0.000553557,0.000552223,0.00053289,0.000519112,0.000514001,0.000499112,0.000485779,0.000480001,0.000472001,0.000468668,0.000476668,0.000484001,0.000489334,0.000480001,0.000468889,0.000451334,0.000438223,0.000428223,0.000415779,0.000410668,0.000401334,0.000390001,0.000374667,0.00036,0.000351112,0.000343779,0.000332223,0.000329112,0.000325111,0.000328445,0.000327335,0.00032489,0.000326223,0.000329557,0.000333334,0.000330668,0.000334223,0.000334,0.000333779,0.000325334,0.000321113,0.000319334,0.000312667,0.000306668,0.000308445,0.000307779,0.00031289,0.000313112,0.000293557,0.000280889,0.000261334,0.00024489,0.000245335,0.000246001,0.000248001,0.000245112,0.000245112,0.000236889,0.000234668,0.000230668,0.000226445,0.000220668,0.000212889,0.000204668,0.000201556,0.000194889,0.00018689,0.000121779,6.111172842793167e-05
SIO,32.867,-117.257,2025-08-11T19:40:00Z,8/11/25,22.6,1.19,0,,21.85555076599121,0.8163713216781616,2504,626,5.67510724067688e-05,0.000375251,0.000672751,0.000816251,0.001051751,0.001458751,0.001717251,0.001933001,0.00208475,0.002154001,0.002228501,0.002490751,0.002719251,0.002607501,0.002625002,0.002976751,0.003215751,0.003256751,0.003229,0.003339252,0.003701501,0.003817001,0.003637501,0.003508751,0.003523001,0.003503751,0.003493001,0.003509501,0.00352425,0.003537751,0.003509501,0.00348775,0.003489001,0.003523251,0.003624751,0.003624251,0.003518001,0.00347925,0.003468001,0.003449001,0.003460001,0.003435251,0.003390001,0.003389501,0.003399752,0.003403001,0.003432501,0.003450501,0.00344275,0.003466501,0.003524251,0.003554251,0.003565501,0.003599001,0.003636501,0.003642501,0.003683751,0.003692001,0.003614501,0.003577001,0.00354925,0.003513751,0.003478001,0.003440501,0.003378001,0.003285251,0.003150751,0.0030055,0.002929251,0.002913751,0.002905251,0.002888251,0.002884251,0.002872752,0.0028365,0.002796001,0.0027695,0.0027315,0.002687501,0.002637001,0.002574501,0.002498501,0.002416251,0.002340501,0.002290251,0.002244751,0.002212751,0.002155251,0.002088001,0.002006501,0.001910501,0.001803251,0.001675751,0.001547001,0.001411501,0.001275001,0.001153751,0.001047,0.000404001,0.000397,0.000393001,0.000377251,0.000370751,0.000361751,0.000368752,0.000368252,0.000344251,0.000332501,0.000319001,0.000306501,0.000303501,0.000297501,0.00029025,0.000294251,0.000293751,0.000295251,0.000289501,0.000287001,0.000280501,0.000277751,0.000275501,0.000271,0.000267751,0.000258751,0.000249751,0.000240001,0.000235251,0.00023,0.000226751,0.000227501,0.000226251,0.000225001,0.000233001,0.000229501,0.000231251,0.00023575,0.000240751,0.000246501,0.000245501,0.00024725,0.000249001,0.000252001,0.000254001,0.000251001,0.000247501,0.000251501,0.000260252,0.000282251,0.000296501,0.000296001,0.000272251,0.000238501,0.000214751,0.000194251,0.000184001,0.000180751,0.000172751,0.000172501,0.000167001,0.000169751,0.000164501,0.000161501,0.000159001,0.000153,0.000149501,0.000146501,0.000145001,0.000144751,0.00013725,0.000120501,6.050104275345802e-05,2.8751324862241745e-05
SIO,32.867,-117.257,2025-08-18T19:25:00Z,8/18/25,22.3,1.1,0,,21.022214889526367,0.25735679268836975,10013,0,0.007037779,0.007122668,0.007193779,0.007124668,0.007151779,0.007355112,0.007402668,0.007438001,0.007421555,0.007323113,0.007226889,0.007342445,0.007432223,0.007160445,0.007022001,0.007228223,0.007264445,0.007165556,0.007046001,0.007052445,0.007281556,0.007256001,0.006979557,0.006750668,0.006657334,0.006563112,0.006460001,0.00638489,0.006318668,0.006272445,0.006193557,0.006102,0.006021112,0.005977778,0.006006445,0.005941557,0.005775334,0.005673111,0.005585334,0.005492446,0.005435557,0.005337112,0.005215112,0.005152445,0.005123334,0.005099334,0.005101779,0.005089779,0.005064223,0.005058001,0.00506289,0.005031778,0.004983334,0.004948668,0.004915556,0.004861112,0.004844224,0.004803113,0.004668667,0.004553334,0.004441112,0.004316001,0.004183112,0.00404489,0.003877779,0.003676001,0.003432668,0.003190001,0.003039557,0.002981779,0.002927334,0.00286289,0.002822001,0.002778668,0.002710001,0.002638224,0.002573334,0.002500446,0.002430667,0.002352223,0.002255112,0.002155334,0.002054223,0.001963556,0.001893334,0.001831334,0.001783556,0.00172289,0.001653557,0.001581779,0.001509111,0.001422,0.001317334,0.001217557,0.00110889,0.001,0.000902445,0.000824445,0.00032889,0.000310445,0.000305334,0.000297112,0.000290668,0.000287334,0.000285778,0.000286667,0.000274001,0.000260001,0.000247779,0.00023889,0.000236001,0.000233557,0.000232445,0.000236446,0.000234223,0.00023689,0.000230223,0.000227112,0.000217112,0.000208668,0.000199335,0.000191112,0.000191778,0.000186224,0.000184446,0.000177778,0.00016889,0.000163778,0.000158667,0.000154001,0.000153335,0.000147334,0.000148445,0.000148445,0.000144223,0.000143778,0.000146223,0.000145112,0.000146,0.000146,0.000147334,0.000148667,0.000147778,0.000142446,0.000138001,0.000133556,0.000131556,0.000143112,0.000150445,0.000159334,0.000155556,0.000142001,0.000133778,0.000120223,0.000111112,0.000112668,0.000111779,0.000116224,0.000116446,0.000118001,0.000114445,0.000114224,0.000114001,0.000110668,0.00010889,0.000103778,0.000101333,0.000101334,9.688941645435989e-05,8.800087380222976e-05,4.3778371036751196e-05,1.844515463744756e-05
SIO,32.867,-117.257,2025-08-25T19:03:00Z,8/25/25,23,1.86,0,,22.19332504272461,0.21885384619235992,11890,0,0.00580325,0.005950001,0.0060905,0.006132751,0.00626075,0.006514251,0.006645001,0.00676,0.006811001,0.006774001,0.00676075,0.006951751,0.007089251,0.006908251,0.006826251,0.007048251,0.00714725,0.00709825,0.007010751,0.007052251,0.007313001,0.00733125,0.007094501,0.006902501,0.006838251,0.006764751,0.00667325,0.006620251,0.00658,0.00654175,0.006467751,0.006392251,0.006337251,0.006298501,0.006330001,0.006266251,0.006118251,0.006024501,0.005940001,0.005848501,0.005790751,0.005700501,0.005598001,0.005532001,0.005505751,0.005483502,0.005485501,0.00548675,0.005468002,0.005446501,0.005438251,0.005413251,0.00536925,0.005341251,0.005290751,0.005222501,0.005180501,0.005114001,0.004970001,0.004847001,0.004717001,0.004586251,0.004426751,0.004245501,0.00403775,0.003817002,0.003567001,0.003334001,0.003188501,0.003121001,0.003061001,0.002991751,0.002936751,0.002889001,0.002821751,0.00274925,0.002677001,0.002592001,0.002498752,0.002404251,0.002312501,0.002202501,0.002114251,0.002013501,0.001950251,0.001893001,0.001850501,0.001774751,0.001723251,0.001648501,0.001571501,0.001496,0.001407751,0.001318501,0.001213751,0.00109625,0.000990751,0.000889251,0.000443,0.000435001,0.000433001,0.0004225,0.000427001,0.000415001,0.000419001,0.000405751,0.000391001,0.00038125,0.000365501,0.000351251,0.000347752,0.0003375,0.000325751,0.000318752,0.000310251,0.00030725,0.000298001,0.000296752,0.000290251,0.000286,0.000283001,0.000269251,0.000270501,0.000265251,0.000261751,0.000259751,0.000258501,0.000254252,0.000253251,0.000246751,0.000248752,0.000243751,0.000250751,0.00024725,0.000241501,0.000239501,0.000240001,0.000244001,0.0002375,0.000242251,0.000239501,0.00023775,0.000232001,0.000225501,0.000219001,0.000221751,0.000225501,0.000243751,0.000249001,0.000245751,0.000224501,0.000186,0.000167002,0.000151751,0.000138001,0.0001375,0.000125001,0.000116,0.000110751,0.000110001,0.000104251,0.000102501,9.775068610906601e-05,9.250082075595856e-05,8.725142106413841e-05,8.550100028514862e-05,8.250074461102486e-05,8.200109004974365e-05,7.300078868865967e-05,6.550084799528122e-05,4.200078547000885e-05,4.200125113129616e-05
SIO,32.867,-117.257,2025-09-02T18:32:00Z,9/2/25,23.1,1.39,0,,22.616661071777344,0.24216072261333466,13768,0,0.00369889,0.003968668,0.004200668,0.004308223,0.004521111,0.004871334,0.005011557,0.005106001,0.005186446,0.00518489,0.005219112,0.005467557,0.005622001,0.00542889,0.005469111,0.005880445,0.006074223,0.005996001,0.005867334,0.005955112,0.006278001,0.00625089,0.005960667,0.005771111,0.005741335,0.005692223,0.005635334,0.005605112,0.005578445,0.005571779,0.005528001,0.005473334,0.005437557,0.005434001,0.005500001,0.005452889,0.005296001,0.005208001,0.005124667,0.005029557,0.004977556,0.004941111,0.004881779,0.004829111,0.004812223,0.004804001,0.004824223,0.004840223,0.004834001,0.00479889,0.004769112,0.004746001,0.004708889,0.004679779,0.004644223,0.004588223,0.004573334,0.004525335,0.004373334,0.004249779,0.00412689,0.003973779,0.003818445,0.00365889,0.003474001,0.003252667,0.002993112,0.002762667,0.00262689,0.002576445,0.002525556,0.002467556,0.002432223,0.00240089,0.00234489,0.002283779,0.002229112,0.002159334,0.002085556,0.002008223,0.001923112,0.00183,0.001744224,0.001665556,0.001607779,0.001560223,0.001521334,0.001467112,0.001411111,0.001349112,0.001281334,0.001206001,0.001117556,0.001035778,0.00094289,0.000838668,0.000750446,0.000684001,0.000242223,0.000233779,0.000233557,0.000222668,0.000219778,0.000215335,0.000219778,0.000222668,0.000208224,0.0002,0.000192223,0.000182668,0.000178223,0.000172667,0.000163112,0.000165778,0.000161556,0.000166001,0.000165556,0.000166224,0.000160445,0.000153112,0.000146223,0.000140224,0.000138668,0.00013289,0.000127112,0.000121112,0.000119334,0.000115779,0.000115112,0.000115112,0.000116001,0.000114668,0.000119778,0.000118,0.000116223,0.000118001,0.000121556,0.000121334,0.000122668,0.000125779,0.000127112,0.000130223,0.000129335,0.000124445,0.000121112,0.000121112,0.00012089,0.000132668,0.000137556,0.00013689,0.000124223,0.000106667,0.00010289,9.511245298199356e-05,9.200059866998345e-05,9.022239100886509e-05,7.622275006724522e-05,7.577861106256023e-05,7.222261774586514e-05,7.33335837139748e-05,6.889013457112014e-05,6.577951717190444e-05,6.133400893304497e-05,5.6445183872710913e-05,5.377912020776421e-05,4.911215728498064e-05,4.7778503358131275e-05,4.35560941696167e-05,3.68894798157271e-05,3.3556585549376905e-05,4.35560941696167e-05,7.222303247544914e-05
SIO,32.867,-117.257,2025-09-08T18:52:00Z,9/8/25,23.4,0.94,0,,22.16888427734375,0.22810618579387665,3129,6884,0.004203112,0.004466,0.004709112,0.004804889,0.00496289,0.005315557,0.005505778,0.005646224,0.005735334,0.005718001,0.005737779,0.005972223,0.006165112,0.005996224,0.005998889,0.006320445,0.006510445,0.006470446,0.006363334,0.006439334,0.006780001,0.006814223,0.006550668,0.006354446,0.006324001,0.006281557,0.006221112,0.006194223,0.006172223,0.006157779,0.006104223,0.006043557,0.005998889,0.005991112,0.006055557,0.006010001,0.005854446,0.005754889,0.005661779,0.00556089,0.005504889,0.005456668,0.005372668,0.005306223,0.005280891,0.005269334,0.005283556,0.005284889,0.005265779,0.005217557,0.005173779,0.005133334,0.005082445,0.005041334,0.00499689,0.004927112,0.004889778,0.004830667,0.004676001,0.004538667,0.004395779,0.004233112,0.004062889,0.003882445,0.003679334,0.003440445,0.003168446,0.002928668,0.002779557,0.002720667,0.002666001,0.002596445,0.002553779,0.002517334,0.002455334,0.002384889,0.002323779,0.002246889,0.002169556,0.002088445,0.002002668,0.001908445,0.001817334,0.00173489,0.001675778,0.001627334,0.001590223,0.001537112,0.001478446,0.001412001,0.001345557,0.001268668,0.001180001,0.001094223,0.000998667,0.000894446,0.000801779,0.000718445,0.000282668,0.000271334,0.000270001,0.000259334,0.000257334,0.000249335,0.000246889,0.000241333,0.000235779,0.000225111,0.000216891,0.00021,0.000207334,0.000201335,0.000195556,0.000195112,0.000192668,0.000189556,0.000183112,0.000179334,0.00017289,0.000166445,0.000163778,0.000158668,0.000158667,0.000154224,0.000148446,0.000143112,0.000138,0.000135112,0.00013289,0.000128446,0.000128223,0.000124223,0.000128001,0.000126667,0.000125112,0.000124667,0.000125779,0.000127556,0.00012689,0.000129778,0.000129779,0.00013089,0.000127112,0.000124001,0.000118667,0.000117112,0.000114223,0.000119112,0.000119556,0.000121556,0.000116667,0.00010289,9.466749179409817e-05,8.400074148084968e-05,7.68899917602539e-05,7.889005792094395e-05,7.422351336572319e-05,7.400123286060989e-05,7.200116669991985e-05,7.400123286060989e-05,7.311213266802952e-05,7.288985943887383e-05,7.333399844355881e-05,7.288985943887383e-05,7.133392500691116e-05,7.177847874118015e-05,7.111165177775547e-05,6.800061964895576e-05,6.222352385520935e-05,5.400056761573069e-05,2.777866211545188e-05,1.6222811609623022e-05
SIO,32.867,-117.257,2025-09-15T18:06:00Z,9/15/25,21.5,0.62,0,,21.79999542236328,0.2294800579547882,3755,6258,0.006349778,0.00645089,0.006548224,0.006448001,0.006484668,0.006728668,0.006813779,0.006850446,0.006830445,0.006714223,0.006627334,0.006766445,0.006883779,0.006630002,0.006492445,0.006718446,0.006823111,0.006745112,0.006606,0.006626223,0.006927112,0.006949778,0.00666489,0.006432223,0.006351334,0.006256001,0.006167334,0.006116223,0.006062668,0.006031779,0.005958667,0.00587689,0.005810667,0.00578689,0.005843334,0.00580289,0.005636445,0.005532445,0.005446446,0.005344001,0.005284222,0.005233112,0.005150223,0.005092667,0.005066223,0.005041556,0.005037779,0.005015778,0.004973556,0.004914668,0.004878223,0.004855112,0.004821334,0.004785779,0.004744668,0.004675779,0.004648223,0.004610445,0.004481779,0.004372223,0.004256445,0.004107557,0.003954668,0.003771778,0.003569112,0.003364668,0.003146667,0.002945334,0.00281689,0.002762222,0.002708667,0.002637779,0.002598,0.002551334,0.002478668,0.002410445,0.002349334,0.002277112,0.00219289,0.002102667,0.002018001,0.001929778,0.001842446,0.001770445,0.001712446,0.001661779,0.001617334,0.001565112,0.001499556,0.001419113,0.001342223,0.001267778,0.001181112,0.00110689,0.00101889,0.00091689,0.000810223,0.000700668,0.000307779,0.000298,0.000282001,0.000262668,0.000260001,0.000241557,0.000226667,0.000220001,0.000215112,0.000209557,0.000200667,0.000194001,0.000190889,0.000186668,0.000175556,0.000167334,0.000152001,0.000144223,0.000138889,0.000135778,0.000134889,0.000130889,0.000129556,0.00012489,0.000122889,0.00012,0.000120668,0.000120668,0.000122668,0.000125334,0.00012689,0.000125334,0.000127111,0.000126445,0.000130668,0.000130446,0.000130223,0.000130667,0.000129556,0.000131112,0.000130445,0.000132446,0.00013289,0.000132668,0.000128222,0.000124445,0.000118223,0.000115778,0.000109112,0.000106223,0.000101112,9.311197209171951e-05,8.111198985716328e-05,6.822330760769546e-05,6.355676305247471e-05,5.800028520752676e-05,5.6222495913971215e-05,5.533422154258005e-05,4.8667607188690454e-05,4.4889748096466064e-05,4.155602800892666e-05,4.37787821283564e-05,3.955596184823662e-05,3.888913488481194e-05,3.688906508614309e-05,2.9335005820030347e-05,2.9112316042301245e-05,2.8445489078876562e-05,2.9112316042301245e-05,2.822321403073147e-05,2.3556252926937304e-05,1.9334671378601342e-05,3.5112931072944775e-05,5.400097870733589e-05
