Location_Code,latitude,longitude,time,date,Temp,Avg_Chloro,pDA,tDA,Pn_delicatissima,Pn_seriata,chlor_a,sst,Rrs_346.0,Rrs_348.0,Rrs_351.0,Rrs_353.0,Rrs_356.0,Rrs_358.0,Rrs_361.0,Rrs_363.0,Rrs_366.0,Rrs_368.0,Rrs_371.0,Rrs_373.0,Rrs_375.0,Rrs_378.0,Rrs_380.0,Rrs_383.0,Rrs_385.0,Rrs_388.0,Rrs_390.0,Rrs_393.0,Rrs_395.0,Rrs_398.0,Rrs_400.0,Rrs_403.0,Rrs_405.0,Rrs_408.0,Rrs_410.0,Rrs_413.0,Rrs_415.0,Rrs_418.0,Rrs_420.0,Rrs_422.0,Rrs_425.0,Rrs_427.0,Rrs_430.0,Rrs_432.0,Rrs_435.0,Rrs_437.0,Rrs_440.0,Rrs_442.0,Rrs_445.0,Rrs_447.0,Rrs_450.0,Rrs_452.0,Rrs_455.0,Rrs_457.0,Rrs_460.0,Rrs_462.0,Rrs_465.0,Rrs_467.0,Rrs_470.0,Rrs_472.0,Rrs_475.0,Rrs_477.0,Rrs_480.0,Rrs_482.0,Rrs_485.0,Rrs_487.0,Rrs_490.0,Rrs_492.0,Rrs_495.0,Rrs_497.0,Rrs_500.0,Rrs_502.0,Rrs_505.0,Rrs_507.0,Rrs_510.0,Rrs_512.0,Rrs_515.0,Rrs_517.0,Rrs_520.0,Rrs_522.0,Rrs_525.0,Rrs_527.0,Rrs_530.0,Rrs_532.0,Rrs_535.0,Rrs_537.0,Rrs_540.0,Rrs_542.0,Rrs_545.0,Rrs_547.0,Rrs_550.0,Rrs_553.0,Rrs_555.0,Rrs_558.0,Rrs_560.0,Rrs_563.0,Rrs_565.0,Rrs_568.0,Rrs_570.0,Rrs_573.0,Rrs_575.0,Rrs_578.0,Rrs_580.0,Rrs_583.0,Rrs_586.0,Rrs_588.0,Rrs_613.0,Rrs_615.0,Rrs_618.0,Rrs_620.0,Rrs_623.0,Rrs_625.0,Rrs_627.0,Rrs_630.0,Rrs_632.0,Rrs_635.0,Rrs_637.0,Rrs_640.0,Rrs_641.0,Rrs_642.0,Rrs_643.0,Rrs_645.0,Rrs_646.0,Rrs_647.0,Rrs_648.0,Rrs_650.0,Rrs_651.0,Rrs_652.0,Rrs_653.0,Rrs_655.0,Rrs_656.0,Rrs_657.0,Rrs_658.0,Rrs_660.0,Rrs_661.0,Rrs_662.0,Rrs_663.0,Rrs_665.0,Rrs_666.0,Rrs_667.0,Rrs_668.0,Rrs_670.0,Rrs_671.0,Rrs_672.0,Rrs_673.0,Rrs_675.0,Rrs_676.0,Rrs_677.0,Rrs_678.0,Rrs_679.0,Rrs_681.0,Rrs_682.0,Rrs_683.0,Rrs_684.0,Rrs_686.0,Rrs_687.0,Rrs_688.0,Rrs_689.0,Rrs_691.0,Rrs_692.0,Rrs_693.0,Rrs_694.0,Rrs_696.0,Rrs_697.0,Rrs_698.0,Rrs_699.0,Rrs_701.0,Rrs_702.0,Rrs_703.0,Rrs_704.0,Rrs_706.0,Rrs_707.0,Rrs_708.0,Rrs_709.0,Rrs_711.0,Rrs_712.0,Rrs_713.0,Rrs_714.0,Rrs_717.0,Rrs_719.0
HAB_SCW,36.958,-122.017,2025-07-30T16:00:00Z,2025-07-30,17.20,2.81,0.010429,,,0,2.7949557304382324,,0.001643112,0.001758001,0.001849779,0.001795778,0.001859556,0.002069112,0.002115334,0.00210889,0.002051779,0.001937557,0.00186889,0.001998668,0.002069778,0.001834001,0.001759556,0.001988224,0.002085778,0.00198889,0.001830668,0.001846445,0.002116223,0.002131779,0.001890223,0.001709335,0.001672889,0.001611333,0.001549111,0.001521779,0.001499779,0.001493779,0.001454445,0.001418223,0.001407557,0.001419112,0.001492445,0.001491556,0.001402446,0.001387557,0.001392445,0.001399556,0.00144089,0.001457557,0.001444668,0.001451779,0.001469112,0.001472668,0.001494001,0.001509557,0.001514001,0.001534223,0.001580668,0.001621334,0.00166289,0.001717112,0.001761112,0.001772446,0.001817112,0.001850889,0.001821779,0.001822667,0.00184489,0.001870001,0.001910223,0.001972223,0.002023335,0.00203289,0.002024001,0.002013334,0.002040667,0.002095556,0.002139557,0.002168667,0.002215779,0.002260445,0.002286667,0.00230689,0.002336889,0.002358446,0.002387334,0.002409556,0.002419112,0.002419112,0.002422223,0.002418445,0.002425779,0.002444668,0.002467335,0.002460001,0.00244089,0.002406224,0.002348668,0.002262223,0.002148445,0.002027334,0.001895779,0.00174889,0.001614001,0.00149689,0.000597335,0.000574001,0.00055689,0.00053289,0.000519556,0.000508223,0.00050089,0.000493779,0.00047489,0.000459779,0.000448223,0.000436668,0.000431113,0.000425334,0.000422889,0.000429779,0.00043089,0.000433557,0.000426224,0.000417556,0.000403778,0.000391334,0.000378001,0.000366223,0.000357778,0.000342223,0.000326667,0.000309779,0.000299112,0.000289112,0.000285556,0.000287779,0.000294001,0.000302446,0.00032089,0.000337335,0.000358,0.000380446,0.000405778,0.000428446,0.000447111,0.000464889,0.000479779,0.000490445,0.00049689,0.000497112,0.000495334,0.00049089,0.000480889,0.000475779,0.000463778,0.000453557,0.000436668,0.000414222,0.000394002,0.000365778,0.000343334,0.000329557,0.000314446,0.000308223,0.000297556,0.000290224,0.000276001,0.000266001,0.000255557,0.000243779,0.000234667,0.000221556,0.00021289,0.000204445,0.000195334,0.000184446,0.000138667,0.000102223
SW,34.408043,-119.68485,2025-08-04T15:24:00Z,2025-08-04,16.80,6.943,0,,0,0,0.7232666611671448,,0.005406668,0.005394668,0.005376889,0.005238668,0.005244223,0.005396445,0.005370668,0.005334223,0.005253112,0.005107779,0.005012446,0.005107112,0.005151778,0.004882889,0.004776001,0.005001557,0.00508089,0.004928223,0.004719557,0.004709778,0.004918223,0.004860223,0.004568001,0.004343334,0.004246001,0.004128001,0.00401689,0.003943779,0.003877778,0.003831334,0.003753779,0.003679557,0.003626446,0.003593779,0.003627112,0.003573779,0.003445556,0.003391557,0.003352668,0.003322001,0.003336001,0.003349557,0.003340224,0.003320667,0.003310889,0.003289112,0.003286001,0.003270223,0.00324889,0.003221779,0.003227557,0.003256445,0.003286223,0.003334668,0.003381779,0.003402445,0.00345089,0.003496,0.003478001,0.003475556,0.003492001,0.003512223,0.003546667,0.003603556,0.003644223,0.003637112,0.003608889,0.003578668,0.003585334,0.003630001,0.003670445,0.003690667,0.003727556,0.003758001,0.003766001,0.00376889,0.003781556,0.003783335,0.003788223,0.003790668,0.003775112,0.003737557,0.00370689,0.003680223,0.003679334,0.003686668,0.003698445,0.00368,0.003645556,0.003583112,0.003496223,0.003373778,0.003218001,0.003040667,0.002846445,0.002635112,0.002436445,0.002254667,0.001025113,0.001001334,0.000978889,0.000946446,0.000932446,0.000913334,0.000901111,0.000884,0.00086489,0.000846001,0.000826001,0.000809335,0.000803778,0.000797335,0.00079089,0.000794001,0.000793335,0.000790224,0.00077889,0.000766668,0.000748446,0.000733557,0.000722001,0.00070489,0.000693334,0.000671778,0.000651334,0.000633334,0.000617779,0.000606445,0.000599112,0.000594,0.000596001,0.000596445,0.000609335,0.00061889,0.000630668,0.000645556,0.000663779,0.00068089,0.000691334,0.000705335,0.000714223,0.000720223,0.00072289,0.000719779,0.000710445,0.000702001,0.000686889,0.000676668,0.000661112,0.00064778,0.00063089,0.000604001,0.000579556,0.000550445,0.000526446,0.000515778,0.000503113,0.000494667,0.000482668,0.000471779,0.000455779,0.000444668,0.000433335,0.000420223,0.000406667,0.000392889,0.000379112,0.000367334,0.000355334,0.000338223,0.000267112,0.000209779
CPP,35.170204,-120.740685,2025-08-04T16:05:00Z,2025-08-04,15.00,15.96,0.71,,858253.5,4264.614,0.4324737787246704,13.43999386,-0.001122249,-0.000907499,-0.000758499,-0.000715749,-0.000561999,-0.000236499,-9.27E-05,-6.10E-05,-3.92E-05,-8.25E-05,-9.12E-05,0.000103251,0.000243251,5.325116217136383e-05,3.2250769436359406e-05,0.000318751,0.000458001,0.000388251,0.000289251,0.000346,0.00063825,0.000693501,0.000480751,0.000317501,0.000324251,0.000307002,0.000279251,0.000287751,0.000307251,0.000348501,0.000357251,0.000365752,0.000404001,0.000452751,0.000569001,0.00059975,0.0005455,0.000570001,0.000608001,0.00065525,0.00073775,0.000768501,0.000767751,0.0008055,0.000856751,0.000896251,0.000952001,0.000991001,0.001015251,0.001072251,0.001155251,0.001212251,0.001264251,0.001339501,0.001399001,0.001425001,0.001482501,0.00152675,0.001505251,0.001516001,0.001542751,0.001568,0.001605002,0.001675251,0.001718501,0.001705501,0.001660252,0.001614751,0.001621251,0.001661501,0.001703001,0.001723001,0.001749501,0.001788751,0.001804251,0.001807001,0.001820751,0.001832001,0.001847251,0.001860501,0.001851,0.001827751,0.001816751,0.001795251,0.001789501,0.001793751,0.001810251,0.001796751,0.001777751,0.001754251,0.001710751,0.0016365,0.001539501,0.001443001,0.001342751,0.001232501,0.001148252,0.001107001,0.000380251,0.000361751,0.000352751,0.000336751,0.000333501,0.000326002,0.000346001,0.000351001,0.000330251,0.0003175,0.000306501,0.00029825,0.000297751,0.000296,0.000296251,0.000312501,0.000328251,0.000340001,0.000337751,0.000334751,0.000321,0.000310251,0.000302751,0.0002945,0.000286501,0.00027125,0.000255001,0.000238501,0.000225001,0.000217001,0.00021275,0.000215251,0.000222501,0.000228251,0.0002475,0.000261251,0.000278501,0.000301001,0.000325501,0.000349252,0.000365001,0.000385001,0.000399001,0.000411251,0.000419251,0.00042275,0.00042375,0.000429001,0.000433751,0.000451,0.000458501,0.00045675,0.000440001,0.000410502,0.000391,0.000366251,0.0003445,0.000330751,0.000319251,0.000317001,0.000312251,0.000308001,0.000295001,0.000284501,0.000273251,0.000264251,0.00025475,0.000243501,0.000235001,0.000228251,0.00022025,0.000210001,0.000159751,0.000129501
SIO,32.867,-117.257,2025-08-04T20:14:00Z,2025-08-04,18.10,5.37,0,,12516,0,0.3616725206375122,21.03443718,0.007121779,0.007099556,0.007090667,0.006991779,0.007016001,0.00714689,0.007103112,0.007092001,0.007058445,0.006920667,0.006834001,0.007001112,0.007019334,0.006750001,0.006651334,0.006861334,0.006941334,0.006804445,0.006633113,0.006639334,0.006838667,0.006782001,0.006503779,0.006289778,0.006201556,0.006112889,0.005992,0.005927334,0.005862223,0.005798668,0.005720445,0.00564689,0.005594223,0.005548001,0.005583112,0.005506445,0.00535489,0.005274001,0.005202889,0.005143335,0.00512089,0.005045778,0.004953779,0.004895779,0.004875334,0.00485689,0.004855779,0.004850445,0.004832889,0.004828001,0.004846668,0.004840001,0.004820668,0.004815557,0.004791779,0.004766223,0.004764223,0.00474089,0.004647335,0.004577334,0.004508668,0.004454446,0.004381779,0.004317778,0.004229556,0.004088668,0.00389689,0.003714001,0.003601334,0.003564445,0.003536668,0.00350289,0.003481778,0.00346289,0.003426223,0.003382889,0.003338445,0.00327889,0.003224223,0.003170889,0.003097556,0.002992446,0.002897779,0.002790001,0.002731779,0.002678445,0.002638445,0.00255889,0.002522223,0.002444001,0.00235289,0.002237112,0.002104445,0.001947334,0.001778001,0.001609334,0.001462668,0.001350223,0.000603112,0.000583778,0.000574889,0.000567779,0.000563778,0.000553557,0.000552223,0.00053289,0.000519112,0.000514001,0.000499112,0.000485779,0.000480001,0.000472001,0.000468668,0.000476668,0.000484001,0.000489334,0.000480001,0.000468889,0.000451334,0.000438223,0.000428223,0.000415779,0.000410668,0.000401334,0.000390001,0.000374667,0.00036,0.000351112,0.000343779,0.000332223,0.000329112,0.000325111,0.000328445,0.000327335,0.00032489,0.000326223,0.000329557,0.000333334,0.000330668,0.000334223,0.000334,0.000333779,0.000325334,0.000321113,0.000319334,0.000312667,0.000306668,0.000308445,0.000307779,0.00031289,0.000313112,0.000293557,0.000280889,0.000261334,0.00024489,0.000245335,0.000246001,0.000248001,0.000245112,0.000245112,0.000236889,0.000234668,0.000230668,0.000226445,0.000220668,0.000212889,0.000204668,0.000201556,0.000194889,0.00018689,0.000121779,6.111172842793167e-05
SMP,34.008,-118.499,2025-08-04T21:00:00Z,2025-08-04,21.50,0.45,0,,0,374,0.5794270634651184,20.05999374,0.002035751,0.002221751,0.002344001,0.002390502,0.002599751,0.002879751,0.002965501,0.003063001,0.0030925,0.003057501,0.003070001,0.003304751,0.003459751,0.00327875,0.003272501,0.00363075,0.003835001,0.003767251,0.003657501,0.003748751,0.004073001,0.004131,0.00393725,0.003785001,0.00379375,0.003796,0.003773251,0.003786251,0.003778501,0.003777501,0.003759501,0.003736001,0.003733501,0.003754001,0.003827001,0.003808751,0.003723001,0.00369475,0.003685501,0.003686751,0.003713752,0.003731501,0.003726001,0.003722001,0.003733251,0.003721251,0.003740251,0.003744001,0.003733001,0.00372625,0.003751001,0.0037795,0.0037895,0.003816251,0.003862501,0.003884751,0.003934001,0.003974001,0.003940001,0.003924501,0.003923,0.003923251,0.003937,0.003974751,0.003989501,0.003936002,0.003841002,0.003749501,0.003719251,0.003733501,0.003746751,0.003755,0.003780001,0.003796251,0.003782501,0.003764751,0.003753,0.003731251,0.003713501,0.0036835,0.003625501,0.003536501,0.003448001,0.003374001,0.003329251,0.003295501,0.003263501,0.003206001,0.003135501,0.003048001,0.002939001,0.002797001,0.002634001,0.002462751,0.002281001,0.002098251,0.001939501,0.001814251,0.000734251,0.000720751,0.000702751,0.000676251,0.000662,0.000647752,0.000657001,0.000657501,0.000633751,0.000616001,0.000597751,0.000580751,0.000580251,0.000572501,0.000570001,0.000577501,0.000579502,0.000589252,0.000584001,0.000571501,0.000558001,0.000542,0.000531501,0.000517251,0.000505501,0.000482251,0.000463751,0.000446251,0.000429001,0.000417752,0.0004085,0.000401001,0.000402251,0.0003985,0.000404251,0.000413252,0.00041975,0.000421251,0.000437001,0.00044725,0.000447251,0.000457251,0.000460251,0.00046075,0.000463751,0.000456,0.000446501,0.000445751,0.000445251,0.000455751,0.000455501,0.000452751,0.000433501,0.000401751,0.000383001,0.00035575,0.000335751,0.000329001,0.000323251,0.000320501,0.000312501,0.000309751,0.000297752,0.000288501,0.000281,0.000272251,0.000263,0.000252001,0.00024525,0.000236501,0.000228001,0.000213001,0.000146751,0.00010275
NP,33.6061,-117.9311,2025-08-05T17:30:00Z,2025-08-05,19.00,0.98,0,,5198,0,1.1007812023162842,19.95624161,0.002110445,0.002272668,0.002408445,0.00244,0.002554001,0.002854667,0.003001334,0.003095557,0.003151557,0.003124223,0.003127779,0.003326223,0.003492668,0.003323779,0.003277334,0.003543112,0.003683112,0.003654446,0.003577778,0.003628223,0.00392089,0.003987557,0.003790445,0.003635112,0.003614223,0.003589334,0.003556668,0.003535778,0.003516668,0.003513556,0.003487334,0.003468001,0.003457334,0.003460001,0.003526445,0.003519556,0.003424668,0.003387779,0.00336889,0.003349334,0.003372445,0.003347112,0.00328889,0.003271112,0.003276224,0.003282001,0.003307779,0.003327778,0.00332289,0.00334889,0.003411112,0.003448001,0.003470668,0.003508001,0.003536223,0.003530445,0.003553778,0.003562446,0.003501556,0.003466667,0.003444445,0.003414002,0.003381112,0.003361111,0.003312001,0.003225112,0.003102223,0.002974668,0.002902001,0.002882668,0.002872445,0.002850223,0.002845556,0.002833111,0.002799557,0.002761557,0.002723556,0.002681556,0.002630668,0.002576001,0.002511112,0.002429557,0.002351112,0.002272668,0.002221779,0.002175112,0.002143779,0.002090445,0.002024667,0.001950445,0.001866667,0.001764446,0.001645112,0.001527779,0.001399779,0.001265556,0.001147779,0.001041556,0.00041689,0.000406223,0.000399556,0.00038289,0.000380889,0.000372224,0.000379334,0.000377334,0.000356889,0.000344223,0.000332668,0.000320001,0.00031689,0.00031089,0.000306001,0.000308889,0.000307334,0.000307112,0.000300668,0.000295556,0.000286,0.000279112,0.000273778,0.000264223,0.000261112,0.000251112,0.000244223,0.000238667,0.000231556,0.000226446,0.000222223,0.000220001,0.00022289,0.00022089,0.000229556,0.000231112,0.000231778,0.000236223,0.00024289,0.000249112,0.000249556,0.000254668,0.00025489,0.000256002,0.000255779,0.000252445,0.000246445,0.000248445,0.000251112,0.000268001,0.000276001,0.000275335,0.000252446,0.000217779,0.000196,0.000174889,0.000163112,0.000161556,0.000152001,0.000148445,0.00014289,0.000145112,0.000139335,0.000139557,0.000135778,0.000128668,0.000124667,0.000120001,0.000118001,0.000114445,0.000106667,9.311197209171951e-05,3.577810275601223e-05,1.4445434317167383e-05
HAB_MWII,36.603683,-121.889275,2025-08-06T14:38:00Z,2025-08-06,15.50,,,,133100,34900,2.6094021797180176,14.76110458,0.003380401,0.003311601,0.003158001,0.003126401,0.003270001,0.003381201,0.003394401,0.003381601,0.003362802,0.003096002,0.003050401,0.003416001,0.003212401,0.002908801,0.002801601,0.002917201,0.0030472,0.0029232,0.002804001,0.002780402,0.003058001,0.003134002,0.002926402,0.002780801,0.002682801,0.002673601,0.002543201,0.002495202,0.002485201,0.002444801,0.002416401,0.0023776,0.002392001,0.0023196,0.002396402,0.002318401,0.002240001,0.002199601,0.002167601,0.002185202,0.002216,0.0021688,0.002126401,0.002048402,0.002078,0.002103601,0.002164401,0.002146001,0.002164801,0.002219201,0.0022912,0.0023424,0.002359602,0.0024228,0.002308401,0.002270801,0.0023032,0.00231,0.002251201,0.0022452,0.002247601,0.002297601,0.002297601,0.0024168,0.0024464,0.002462801,0.002450801,0.002476401,0.002512801,0.0025368,0.002606801,0.002607201,0.0026252,0.002683601,0.002754,0.0028172,0.0028544,0.0028368,0.002847201,0.002875601,0.002915201,0.002881601,0.002924401,0.0028168,0.0028824,0.002916801,0.002952401,0.0028992,0.002995201,0.002946001,0.002898,0.002837201,0.002754401,0.002634001,0.002463601,0.0022636,0.002097201,0.001948401,0.000970801,0.000958001,0.000944801,0.000962,0.000964001,0.000902801,0.000921601,0.0008408,0.000834002,0.000831202,0.000818001,0.0007964,0.000792801,0.000783601,0.000774001,0.000770001,0.000790801,0.000806801,0.000752401,0.0007352,0.000724001,0.000708801,0.000709201,0.000676401,0.000673601,0.000652,0.000634801,0.000599601,0.000583601,0.0005776,0.000567201,0.000558801,0.000567201,0.0005708,0.000601201,0.000634001,0.000642001,0.000659201,0.000704001,0.000750801,0.000747602,0.0007916,0.000791201,0.000795202,0.000785201,0.0007964,0.000823601,0.000841202,0.000830802,0.000834402,0.000802001,0.000786001,0.000777201,0.000696801,0.0006668,0.000625201,0.0005628,0.000577199,0.000571602,0.0005392,0.000538001,0.000512401,0.000492802,0.000476001,0.000459601,0.0004568,0.0004324,0.000425601,0.0004032,0.000407201,0.0003768,0.000376002,0.000281601,0.0002224
HAB_SCW,36.958,-122.017,2025-08-06T16:00:00Z,2025-08-06,15.90,14.28,0.016471,,,0,3.359365940093994,,0.004329557,0.004328001,0.004294001,0.004113112,0.004102668,0.004230889,0.004264446,0.004213556,0.004155778,0.003898668,0.003793557,0.004123112,0.003960668,0.003623334,0.003482445,0.003596667,0.003683779,0.003544668,0.003405112,0.003373335,0.00365489,0.003699778,0.003457112,0.003272668,0.003176001,0.003154889,0.002996668,0.002918446,0.002896223,0.002863334,0.002826667,0.002763778,0.002748446,0.002659335,0.002733334,0.002653557,0.002564889,0.002535111,0.00249289,0.002496223,0.002526224,0.002460668,0.002409779,0.002338223,0.002353779,0.002350223,0.00240289,0.002394,0.002414223,0.002465556,0.002518445,0.002557779,0.00257489,0.002620667,0.002509334,0.002474001,0.002508223,0.002515112,0.002455557,0.002445112,0.002432223,0.002472445,0.00246489,0.002564001,0.002577335,0.002579334,0.002551779,0.002542668,0.002558223,0.002576001,0.002621334,0.002607334,0.002632223,0.002669333,0.002710223,0.002756223,0.002787335,0.002769779,0.002767778,0.002791779,0.002833779,0.002792,0.002826667,0.002743334,0.002802667,0.002826,0.002873334,0.002831556,0.002923111,0.002892668,0.002852668,0.00279289,0.002715112,0.002597112,0.002442223,0.002264222,0.002104446,0.001957334,0.001016001,0.000997557,0.000973112,0.000985556,0.000988223,0.000926001,0.000939556,0.000864889,0.000861556,0.000852668,0.000832667,0.000816001,0.000812446,0.000800668,0.000790223,0.000783111,0.000804001,0.000821779,0.000776224,0.000764445,0.000749778,0.000732001,0.000735557,0.000698224,0.000698445,0.000678445,0.000654223,0.00062289,0.00060289,0.000600223,0.000587779,0.000583556,0.000597112,0.000596668,0.000634001,0.000664223,0.000677779,0.000699112,0.000740001,0.000786891,0.000784446,0.000828223,0.00083089,0.000841334,0.000830001,0.000843778,0.000873112,0.000887334,0.00088489,0.000889557,0.000864001,0.000852001,0.000841778,0.000768667,0.000742668,0.000703334,0.000642223,0.000651556,0.000639334,0.00060489,0.000601779,0.000580224,0.000555334,0.000538001,0.000514001,0.000506668,0.000484446,0.000474446,0.000450001,0.000449556,0.000418445,0.000411334,0.000317779,0.000253779
CPP,35.170204,-120.740685,2025-08-10T17:00:00Z,2025-08-10,15.60,9.17,0.539,,406204.47,57039.21,0.898701549,14.11999416,0.003405751,0.0034325,0.00348,0.003440501,0.003493501,0.003716501,0.003797001,0.003774001,0.00371625,0.003563,0.003483001,0.003651751,0.003711001,0.003485501,0.003375501,0.003553501,0.003633251,0.003513501,0.003365252,0.00334225,0.003562501,0.003573751,0.003328001,0.003127001,0.003051,0.002982751,0.002885751,0.002841251,0.002816501,0.002796251,0.002757251,0.002716752,0.002716751,0.002700001,0.002771501,0.002749751,0.002667001,0.002648001,0.002641,0.002654251,0.00269475,0.002671251,0.002637001,0.002627001,0.002646501,0.002645751,0.002681501,0.00269275,0.002698001,0.002736251,0.002802251,0.002845001,0.002874501,0.0029255,0.00291475,0.002896501,0.002913751,0.002925002,0.002884752,0.002873751,0.002872501,0.002892001,0.002897001,0.002946251,0.002958501,0.002932751,0.002880252,0.002834501,0.002822252,0.002840751,0.002868001,0.002872001,0.002884751,0.002912501,0.002921251,0.002926001,0.002926751,0.002907251,0.002895501,0.002883751,0.002864501,0.002820501,0.002796001,0.002726751,0.002719501,0.002707751,0.002710001,0.00266675,0.002660251,0.002613501,0.002558001,0.002477501,0.002372751,0.002251501,0.002100501,0.00193475,0.001794001,0.001688251,0.000833501,0.0008075,0.000793252,0.000784001,0.000786751,0.000765751,0.000782001,0.000759501,0.000740001,0.000718501,0.00069875,0.0006815,0.000677501,0.000668751,0.000661251,0.000663751,0.000676251,0.00068325,0.000665751,0.000654751,0.000634001,0.000617251,0.000609501,0.00058925,0.000582501,0.000567751,0.000551001,0.000533001,0.000518001,0.000509751,0.000501751,0.000492501,0.00049775,0.000496501,0.000514251,0.000526501,0.000532751,0.000546251,0.000566751,0.000589752,0.000594001,0.000614001,0.000620001,0.000626751,0.00062525,0.000627,0.000625001,0.000628001,0.000623251,0.000628001,0.000620501,0.000612501,0.000599002,0.000555251,0.000531001,0.000499251,0.0004665,0.000462501,0.000452751,0.000440001,0.000432251,0.000423751,0.000409252,0.000397,0.000385001,0.000375251,0.000360251,0.000350751,0.000335751,0.000327501,0.000315,0.000304501,0.000236752,0.000182751
SW,34.408043,-119.68485,2025-08-11T15:28:00Z,2025-08-11,17.40,1.227,0,,290,0,0.7865257859230042,,0.000329112,0.000541112,0.000732445,0.000784668,0.000931111,0.001243113,0.001416223,0.001535557,0.001600445,0.001583778,0.001588223,0.001787557,0.001964668,0.001816001,0.001776224,0.002047334,0.002214445,0.002194223,0.002130446,0.00221289,0.002521334,0.00260689,0.002430002,0.002293334,0.002280001,0.002249335,0.002216668,0.002212223,0.002209778,0.002213334,0.002186001,0.002166445,0.002164223,0.002187334,0.002273557,0.00227289,0.002193557,0.002175556,0.002180889,0.002189334,0.002226001,0.002225334,0.002203335,0.002213334,0.002231112,0.002233334,0.002255556,0.002273334,0.002281556,0.002317334,0.002384,0.002427112,0.002464446,0.00252089,0.002580223,0.002613111,0.002672445,0.002712223,0.002677778,0.002681335,0.002704223,0.002723334,0.002757779,0.002806445,0.002842223,0.002846224,0.002828001,0.002802224,0.002814667,0.002857556,0.002893556,0.002909335,0.002948889,0.002983334,0.00299889,0.003007334,0.003022001,0.003036223,0.00304689,0.003057556,0.003053557,0.003039112,0.003025779,0.003014223,0.003026444,0.003043778,0.003072446,0.003070445,0.003043779,0.002994667,0.002918223,0.002812223,0.002677557,0.002532445,0.002372445,0.002196445,0.002027112,0.001865334,0.000824446,0.00080889,0.000795557,0.000768224,0.000751556,0.00073089,0.000731778,0.000726889,0.000702668,0.000687112,0.000671779,0.000654,0.00064889,0.00064089,0.000633112,0.00063489,0.000633557,0.000632001,0.000624001,0.00061689,0.000606445,0.00059889,0.000591113,0.00057778,0.000566445,0.000546667,0.000530668,0.000515557,0.000504,0.000496223,0.000490668,0.000488001,0.000492668,0.000495112,0.000508446,0.000520001,0.000530445,0.000546667,0.000562446,0.000579112,0.000588668,0.000601334,0.000611112,0.000618445,0.000623335,0.00062289,0.000617557,0.000616223,0.000613334,0.00062089,0.000620446,0.000611112,0.000584445,0.000546446,0.000515557,0.000485335,0.000465779,0.000454668,0.000440223,0.000431112,0.000418002,0.000409112,0.000395556,0.000387111,0.00037689,0.000364,0.00035489,0.000342223,0.000331334,0.000320223,0.000304224,0.000280223,0.000200445,0.000149557
SMP,34.008,-118.499,2025-08-11T19:00:00Z,2025-08-11,21.80,1.02,0,,0,0,0.6478986144065857,20.81999397,-0.00010275,0.000162251,0.00039925,0.000515752,0.000729251,0.001060001,0.001239751,0.001395751,0.001501251,0.001515501,0.001553,0.001797501,0.002010251,0.001885001,0.001878001,0.002223251,0.002430001,0.0024175,0.0023625,0.002454751,0.002796501,0.002909501,0.002749501,0.0026445,0.002678501,0.00268425,0.002695751,0.002722501,0.00273825,0.002771,0.002784501,0.002779,0.002782001,0.002814501,0.002915251,0.002941001,0.002868001,0.002852501,0.002853751,0.002853751,0.002888751,0.002870001,0.002826751,0.002832501,0.002856001,0.002876751,0.002912751,0.002932,0.002940251,0.002978251,0.003047501,0.003090001,0.00311225,0.00314975,0.003185751,0.00318775,0.003227001,0.003259001,0.003207501,0.003186751,0.003174751,0.003150501,0.003127251,0.003118251,0.003085751,0.002999001,0.0028745,0.002745501,0.002672001,0.002659501,0.002663501,0.002651001,0.002649,0.002645751,0.002613751,0.002576001,0.002541251,0.002508501,0.002468501,0.002414001,0.002352001,0.0022705,0.00218775,0.002113,0.002065501,0.002024751,0.001991251,0.001937001,0.001882501,0.001813751,0.00172675,0.001623501,0.001508001,0.001393751,0.001262751,0.001132001,0.001024001,0.000943751,0.00027125,0.000260751,0.000260751,0.000246251,0.000242751,0.000237751,0.000252251,0.00025375,0.000230501,0.000218501,0.000208001,0.000196001,0.000192,0.000185251,0.000182001,0.00019025,0.00019375,0.000200251,0.000195251,0.000192501,0.0001815,0.000175751,0.000170501,0.000157501,0.000156502,0.000144001,0.000134751,0.000128251,0.000119001,0.000111501,0.000107501,0.000104001,0.000105501,0.000101001,0.000107751,0.000109251,0.000111001,0.000117751,0.000122501,0.000130252,0.000129751,0.000135251,0.000137751,0.000138001,0.000138501,0.000136252,0.000132501,0.000136251,0.000145501,0.000168001,0.000180751,0.000187001,0.000167501,0.000137501,0.000118251,9.825127199292183e-05,8.750054985284805e-05,8.750054985284805e-05,8.325139060616493e-05,8.600158616900444e-05,8.625118061900139e-05,8.975062519311905e-05,8.525140583515167e-05,8.450169116258621e-05,8.150096982717514e-05,7.90013000369072e-05,7.67512246966362e-05,7.525086402893066e-05,7.45011493563652e-05,7.025105878710747e-05,6.450014188885689e-05,5.475105717778206e-05,2.750661224126816e-06,-1.85E-05
